
amputasjon	N	
amyotrofisk	N	
anabol	N	
anastomoselekkasje	N	
åndelig	N	
anemi	N	
aneurisme	N	
anfall	N	
anfallsforebyggende	N	
angrepiller	N	
anisokori	N	
ankel-arm-indeks	N	
ankelbrudd	N	
ankyloserende	N	
antebrachiumfraktur	N	
anterograd	N	
antiepileptika	N	
antigen	N	
anuri	N	
apoplexia	N	
appendektomi	N	
appendisitt	N	
apraksi	N	
arterielle	N	
arteriovenøs	N	
arteriovenøse	N	
artritt	N	
artrodese	N	
artrose	N	
ascites	N	
aspirasjon	N	
assistert	N	
astigmatisme	N	
ataksi	N	
atopisk	N	
aura	N	
autonom	N	
av	N	
avføringen	N	
bakterieinfeksjon	N	
balanseforstyrrelser	N	
bandasje	N	
barneeksem	N	
barnløshet	N	
bartholinitt	N	
befruktning	N	
behandling	N	
behandlingshjelpemidler	N	
behandlingsreiser	N	
behov	N	
beinmargsdepresjon	N	
beinskjørhet	N	
beinsykdom	N	
bekkenbrudd	N	
bekkenbunnstrening	N	
bekkeninfeksjon	N	
bekkenløft	N	
benign	N	
beslutningskompetanse	N	
bevissthet	N	
bind	N	
biologiske	N	
blandingsinkontinens	N	
blære	N	
blærefunksjon	N	
blærekateter	N	
blærekreft	N	
blæreskanning	N	
blæretrening	N	
blæretrykk	N	
bleieveietest	N	
blind	N	
blod	N	
blodig	N	
blødning	N	
blødningsforstyrrelser	N	
blodrensingsdialyse	N	
blodtrykk	N	
bløtdelsrevmatisme	N	
bolustilførsel	N	
bøyleileostomi	N	
brekninger	N	
brennkopper	N	
briller	N	
brokk	N	
brudd	N	
brytningsfeil	N	
calcaneusfraktur	N	
cancer	N	
candidainfeksjon	N	
cap	N	
cerebralt	N	
cerebri	N	
cerebrospinalvæske	N	
chlamydia	N	
claviculafraktur	N	
cold	N	
cøliaki	N	
contusio	N	
corpusblødning	N	
crusamputasjon	N	
cyste	N	
cystenyre	N	
cystitt	N	
cystolitiasis	N	
cytologisk	N	
cytostatikabehandling	N	
dagliglivets	N	
debridering	N	
degenerative	N	
dehydrering	N	
delirium	N	
demens	N	
dermatitt	N	
dermatomkart	N	
descens	N	
descensus	N	
detrusormuskelen	N	
diabetesnefropati	N	
diabetisk	N	
dialysebehandling	N	
diaré	N	
dioptri	N	
diurese	N	
død	N	
døende	N	
dyp	N	
dysartri	N	
dysfagi	N	
dysfasi	N	
dysmenoré	N	
dyspareuni	N	
dyspepsi	N	
dysrefleksi	N	
eGFR	N	
ebb-fasen	N	
effloresenser	N	
eksem	N	
eksistensiell	N	
eksistensielle	N	
ekstern	N	
ekstraartikulære	N	
ekstrakorporal	N	
ekstrakorporeal	N	
ekstravasal	N	
ektopisk	N	
elastiske	N	
eldre	N	
elektroencefalografi	N	
elektrolyttforstyrrelser	N	
eller	N	
emboli	N	
emosjonsfokusert	N	
empowerment	N	
encefalopati	N	
endeileostomi	N	
endometriose	N	
endometritt	N	
endoskopisk	N	
endrede	N	
endringer	N	
energi-	N	
enukleasjon	N	
epiduralt	N	
epikutantest	N	
epilepsi	N	
epilepticus	N	
epileptiske	N	
ergoterapi	N	
ernæring	N	
ernæringsbehandling	N	
ernæringsløsninger	N	
ernæringstilstand	N	
erysipelas	N	
etseskader	N	
etter	N	
facialisparese	N	
fall	N	
fantomsmerter	N	
fase	N	
fatigue	N	
fatler	N	
feber	N	
feil-	N	
femuramputasjon	N	
femurfraktur	N	
festeplate	N	
fett	N	
fettdiaré	N	
fiberbandasje	N	
fibromyalgi	N	
fiksasjon	N	
filtrasjonshastighet	N	
fistel	N	
fokale	N	
fold	N	
follikulitt	N	
forgiftning	N	
forkammerblødning	N	
forstyrrelser	N	
forutsetninger	N	
fotsopp	N	
fractura	N	
funksjon	N	
funksjonsstatus	N	
fysioterapi	N	
gallestase	N	
gallesteinssykdom	N	
ganghjelpemidler	N	
gangrenosum	N	
gardnerella	N	
gastrostomi	N	
generalisert	N	
genital	N	
genitalis	N	
gips	N	
gjennombruddssmerter	N	
gjennomskylling	N	
glaukom	N	
gliom	N	
global	N	
glomerulær	N	
glomerulonefritt	N	
glutenfri	N	
gonartrose	N	
gonoré	N	
grå	N	
gravidarum	N	
graviditet	N	
gravis	N	
griperefleks	N	
grønn	N	
guiding	N	
gulsott	N	
gynekologisk	N	
haemorrhagia	N	
håndeksem	N	
håp	N	
håravfall	N	
helse	N	
hematemese	N	
hematom	N	
hematuri	N	
hemikolektomi	N	
hemiplegi	N	
hemodialyse	N	
herniering	N	
herpes	N	
histologisk	N	
hjelpemidler	N	
hjemmedød	N	
hjemmerehabilitering	N	
hjerneblødning	N	
hjernedød	N	
hjernehinneblødning	N	
hjerneinfarkt	N	
hjerneødem	N	
hjerneslag	N	
hjernestimulering	N	
hjernesykdommer	N	
hjernetamponade	N	
hodepine	N	
hodeskader	N	
hoftebrudd	N	
hornhinne	N	
hos	N	
hud	N	
huden	N	
hudfarge	N	
hudkløe	N	
hudsykdom	N	
humant	N	
hviletremor	N	
hydrocephalus	N	
hydrokolloider	N	
hyperemesis	N	
hyperkalemi	N	
hyperkalsemi	N	
hypermagnesemi	N	
hypermetabolisme	N	
hypermetropi	N	
hypernatremi	N	
hyperton	N	
hypokalemi	N	
hypokalsemi	N	
hypomagnesemi	N	
hyponatremi	N	
hypotensjon	N	
hypoventilasjon	N	
hypovolemi	N	
i	N	
idrettsskader	N	
ikke-oligurisk	N	
ikterus	N	
ileostomi	N	
ileumblære	N	
ileus	N	
immunforsvar	N	
immunisering	N	
immunmodulerende	N	
immunoernæring	N	
immunsupprimerende	N	
impetigo	N	
in	N	
infeksjoner	N	
infertilitet	N	
infusjon	N	
inkontinens	N	
inngrep	N	
inspeksjon	N	
instillasjonsbehandling	N	
insult	N	
intermitterende	N	
intraabdominalt	N	
intrakranial	N	
intrakranialt	N	
intrakutantest	N	
intraokulært	N	
intrarenal	N	
intravenøs	N	
intravesikal	N	
iridosyklitt	N	
irrigasjon	N	
ishette	N	
isjialgi	N	
iskemisk	N	
isometriske	N	
isoton	N	
jejunostomi	N	
juvenil	N	
kakeksi	N	
kalium	N	
kalkgips	N	
kaloribehov	N	
kalsium	N	
kalsiumsteiner	N	
kapselendoskopi	N	
karbohydrater	N	
karskade	N	
katabol	N	
katarakt	N	
kateter	N	
kateterisering	N	
keratitt	N	
kirurgi	N	
kirurgiske	N	
kjemoterapi	N	
kjevegrep	N	
kjønnslemlestelse	N	
kjønnsvorter	N	
klimakteriet	N	
kløe	N	
kneprotese	N	
köbnerfenomenet	N	
koksartrose	N	
kolangitt	N	
kolecystektomi	N	
kolecystitt	N	
kolecystolitiasis	N	
koledokolitiasis	N	
kolelitiasis	N	
kolitt	N	
kolonreseksjon	N	
koloskopi	N	
kolostomi	N	
kompartmentsyndrom	N	
kompresjonsbehandling	N	
kompresjonsbind	N	
kompresjonsbrudd	N	
kompresjonsstrømper	N	
kondylomer	N	
konjunktivitt	N	
konsekvenser	N	
kontakteksem	N	
kontaktlinser	N	
kontinent	N	
kontrakturprofylakse	N	
korsbåndskade	N	
kost	N	
kostplan	N	
kostregistrering	N	
kragebeinsbrudd	N	
kramper	N	
kraniefraktur	N	
kraniotomi	N	
kreft	N	
kreftoverlever	N	
krise	N	
kronisk	N	
kroniske	N	
kroppsbilde	N	
kroppslig	N	
kroppslige	N	
kroppsmasseindeks	N	
kroppsvekt	N	
krykker	N	
kunstgips	N	
kvadriplegi	N	
kvalme	N	
laktobakterier	N	
lammelser	N	
langsynthet	N	
låramputasjon	N	
lårbeinsbrudd	N	
lårhalsbrudd	N	
laserbehandling	N	
lateralsklerose	N	
lavt	N	
leddgikt	N	
leddsykdommer	N	
leddvern	N	
legemidler	N	
leggamputasjon	N	
leggbrudd	N	
leggsår	N	
levercirrhose	N	
leverdialyse	N	
leverfunksjon	N	
leversvikt	N	
levertransplantasjon	N	
levodopa	N	
lidelse	N	
linseoperasjon	N	
livmoren	N	
livmorhalskreft	N	
livmorkreft	N	
livskvalitet	N	
logoped	N	
lysbehandling	N	
mage-tarm-kanalen	N	
magesår	N	
magnetisk	N	
makronæringsstoffer	N	
makuladegenerasjon	N	
malabsorpsjon	N	
malformasjon	N	
malignt	N	
manøver	N	
matlyst	N	
med	N	
medisinsk	N	
melena	N	
melkesyrebakterier	N	
meningeom	N	
meningsrettet	N	
meniskskade	N	
menopausen	N	
menoragi	N	
menstruasjon	N	
mestring	N	
mestringsstrategier	N	
mestringstro	N	
metabolisme	N	
metamorfopsier	N	
metroragi	N	
metthetsfølelse	N	
midtstrømsprøve	N	
mikrobølgetermoterapi	N	
mikronæringsstoffer	N	
miksjon	N	
miksjonsliste	N	
mobiliseringsregime	N	
motorisk	N	
mukositt	N	
multippel	N	
munnsårhet	N	
munntørrhet	N	
muskellosjesyndrom	N	
muskelstivhet	N	
myasten	N	
myasthenia	N	
mykoser	N	
myoma	N	
myopi	N	
nakkeskader	N	
næringsdrikker	N	
næringsstoffer	N	
næringstilskudd	N	
nærsynthet	N	
nasoenteral	N	
nasogastrisk	N	
natrium	N	
nedre	N	
nedsatt	N	
nefrolitiasis	N	
neglekt	N	
neglepsoriasis	N	
neglesopp	N	
nekrose	N	
nerveskade	N	
netthinneløsning	N	
neutropen	N	
nevrokirurgisk	N	
nevrologisk	N	
nevronavigasjon	N	
nevropatisk	N	
nippel	N	
nødlegemidler	N	
nukleusprolaps	N	
nyrecellekreft	N	
nyreerstattende	N	
nyreskade	N	
nyrestein	N	
nyresteinsanfall	N	
nyresvikt	N	
nyresykdom	N	
obstipasjon	N	
of	N	
oftalmoskopi	N	
og	N	
olecranonfraktur	N	
oliguri	N	
omskjæring	N	
omsorg	N	
on-off-fenomenet	N	
operasjon	N	
oppkast	N	
ortopediske	N	
ortose	N	
øsofagusvaricer	N	
osteoporose	N	
osteosyntesemateriale	N	
osteotomi	N	
ovariesyndrom	N	
øvelser	N	
overarmsbrudd	N	
overførbare	N	
overgrep	N	
overhydrering	N	
øvre	N	
øye	N	
øyebetennelser	N	
øyedråper	N	
øyeprotese	N	
øyestell	N	
øyesykdommer	N	
øyet	N	
pain	N	
pakkeforløp	N	
palliativ	N	
palpasjon	N	
pankreasduodenektomi	N	
pankreasreseksjon	N	
pankreatitt	N	
papillomavirus-infeksjon	N	
paracetamol	N	
parafimose	N	
parallelløft	N	
paralytisk	N	
paraplegi	N	
parastomalt	N	
parenteral	N	
pareser	N	
parkinsonisme	N	
pasienter	N	
pasientforening	N	
pasienthistorie	N	
pasientmedvirkning	N	
pasientopplevelse	N	
patellafraktur	N	
pepticum	N	
perforert	N	
peritonealdialyse	N	
peritonitt	N	
perkusjon	N	
perkutan	N	
pinnestell	N	
plakk	N	
pollakisuri	N	
polycystisk	N	
popliteacyste	N	
postoperativ	N	
postrenal	N	
premenstruell	N	
preoperativ	N	
prerenal	N	
presbyopi	N	
prikktest	N	
problemfokusert	N	
prodromer	N	
prolaps	N	
prostatahyperplasi	N	
prostatakreft	N	
prostataspesifikt	N	
prostatektomi	N	
protein	N	
proteser	N	
provosert	N	
psoriasis	N	
psoriasis-artritt	N	
psykologisk	N	
pupillereaksjon	N	
pyelonefritt	N	
pylori	N	
pyoderma	N	
radiusfraktur	N	
refeeding-syndrom	N	
referred	N	
reflekser	N	
reflukssymptomer	N	
rehabilitering	N	
rektumamputasjon	N	
remisjon	N	
ren	N	
renal	N	
reponering	N	
reproduktiv	N	
reseksjon	N	
resonans-kolangiopankreatikografi	N	
resturin	N	
retensjon	N	
retinopati	N	
retrograd	N	
revmatisk	N	
revmatoid	N	
rigiditet	N	
rosen	N	
ryggbrudd	N	
ryggmargsskade	N	
samtykkekompetanse	N	
sår	N	
sårtilheling	N	
se	N	
seksualitet	N	
seksuelle	N	
seksuelt	N	
selvbilde	N	
selvkateterisering	N	
senabort	N	
sensibilitet	N	
sensorisk	N	
sexologisk	N	
shunt	N	
sigmoidostomi	N	
sjokk	N	
sjokknyre	N	
sjokksyndrom	N	
skade	N	
skin	N	
skjelettmetastaser	N	
skjelving	N	
skjev	N	
sklerose	N	
skumbandasje	N	
slag	N	
slitasjegikt	N	
smerte	N	
smerter	N	
sonde	N	
sondeernæring	N	
sondeløsninger	N	
sondetyper	N	
soppinfeksjon	N	
spasmer	N	
spastisitet	N	
spenning	N	
spesialkost	N	
spinalt	N	
spondylitt	N	
spontanabort	N	
språk	N	
stær	N	
stase-eksem	N	
status	N	
steatoré	N	
steinsykdom	N	
stiks	N	
stivhet	N	
stomi	N	
støtte	N	
strålebehandling	N	
stress	N	
strimmelprøve	N	
subaraknoidalblødning	N	
subduralt	N	
subkonjunktival	N	
sult	N	
superabsorberende	N	
suprapubisk	N	
svaksynt	N	
svangerskap	N	
svangerskapsavbrudd	N	
svangerskapskvalme	N	
svelgevansker	N	
svulster	N	
syfilis	N	
sykdom	N	
sykdomsmanifestasjoner	N	
sykepleie	N	
sykepleiefaglig	N	
syn	N	
syndrom	N	
synovektomi	N	
synovitt	N	
synsforstyrrelser	N	
synshemmede	N	
synsstyrke	N	
syre-base-forstyrrelser	N	
tannhjulsrigiditet	N	
target	N	
tarmslyng	N	
tarmtømming	N	
tegn	N	
tekstilbind	N	
temporalisarteritt	N	
teori	N	
terapi	N	
testikkelkreft	N	
toalettrutiner	N	
toksisk	N	
tømmerstokkregime	N	
tonisk-klonisk	N	
total	N	
totalprotese	N	
trachomatis	N	
trangvinkelglaukom	N	
transitorisk	N	
translokasjon	N	
transurethral	N	
transversostomi	N	
traumatisk	N	
traumemetabolisme	N	
tremor	N	
tretthet	N	
treveiskateter	N	
triceps	N	
tricepshudfold	N	
trombolytisk	N	
trombose	N	
trykk	N	
trykkindeks	N	
trykkmåling	N	
trykksår	N	
tubulær	N	
tumorrelaterte	N	
ufrivillig	N	
ulcerøs	N	
ulcus	N	
ulnafraktur	N	
underarmsbrudd	N	
underernæring	N	
underlivet	N	
underlivsinfeksjoner	N	
undersøkelse	N	
undersøkelser	N	
uremi	N	
ureterkateter	N	
ureterolitiasis	N	
urethritt	N	
urgeinkontinens	N	
uridom	N	
urin	N	
urinblære	N	
urininkontinens	N	
urinkateter	N	
urinprøve	N	
urinretensjon	N	
urinveiene	N	
urinveisinfeksjon	N	
urodynamiske	N	
uroflowmetri	N	
urolitiasis	N	
urostomi	N	
utenfor	N	
uteri	N	
uterus	N	
utflod	N	
uveitt	N	
vagina	N	
vaginalis	N	
vaginisme	N	
vannhode	N	
vannlating	N	
vannlatingsliste	N	
vannlatingsproblemer	N	
væske	N	
væske-	N	
vaskulær	N	
vaskulære	N	
vaskulært	N	
vaskulitt	N	
vasospasme	N	
ved	N	
veiledning	N	
vektkontroll	N	
vekttap	N	
venetrombose	N	
venøse	N	
ventrikkeldrenasje	N	
ventrikkelretensjon	N	
ventrikuloperitoneal	N	
verdier	N	
vestibulitt	N	
virkninger	N	
virusinfeksjon	N	
visus	N	
vitaminmangel	N	
viten	N	
vitro-fertilisering	N	
vulvitt	N	
vurdering	N	
walker	N	
–	N	
’	N	
